,seq,x,y,orient_x,orient_y,orient_z,orient_w,linear_x,linear_y,angular_z
717,717.0,19.38138929357595,8.353502236370666,0.0,,,,1.3180870168742316,0.009681142231386271,-0.19886718883811208
718,718.0,19.382172022828154,8.343752164342629,0.0,,,,1.329773469495658,0.009371778544658305,-0.22056051358615988
719,719.0,19.389015967419326,8.270609030344009,0.0,,,,1.4014165620386572,0.008907423753218636,-0.281040077222667
720,720.0,19.528764463357888,8.23583777379215,0.0,,,,1.3963928608179021,0.020592125220309572,-0.2806425085527365
721,721.0,19.625942183188105,8.233747571302258,0.0,,,,1.4251392290816647,0.025796148396347522,-0.2366421786835875
722,722.0,19.63602730816532,8.18592384044056,0.0,,,,1.4137386007566564,0.02444882275794769,-0.22798009601402364
723,723.0,19.5070349022374,8.209049030767332,0.0,,,,1.361065295547537,0.012229222176662084,-0.18049295364090395
724,724.0,19.508711066858844,8.19554402869536,0.0,,,,1.3605488802457282,0.012278535933721526,-0.18049295364090395
725,725.0,19.51420567255779,8.14797929476294,0.0,,,,1.3937334336624483,0.011594504959722775,-0.16803344806561463
726,726.0,19.262943961855093,8.011992632639933,0.0,,,,1.4365338278561348,-0.010815968464743152,-0.19086513511292172
727,727.0,19.261044087825542,7.938457820943351,0.0,,,,1.4927017685512078,-0.010318767815914025,-0.18951653207511568
728,728.0,19.25811488930332,7.858679256860159,0.0,,,,1.5587752975057934,-0.009844734505263195,-0.20735849394030018
729,729.0,19.376632597140855,7.734515956997184,0.0,,,,1.5801331785484172,0.00021620523540646306,-0.22530284842574672
730,730.0,19.37637319107768,7.718713874086877,0.0,,,,1.5807091856083582,0.000209640287544187,-0.22530284842574672
731,731.0,19.37531836706495,7.664087208224249,0.0,,,,1.6140471556619955,0.0001853503432291903,-0.2602775325244195
732,732.0,19.242387376114802,7.637312389787797,0.0,,,,1.594763438952835,-0.010064305126858814,-0.22383972110633749
733,733.0,19.240620549778658,7.621459462954332,0.0,,,,1.5953887765143966,-0.010120385140150644,-0.22383972110633749
734,734.0,19.23596000184637,7.561815804503947,0.0,,,,1.6603640630560086,-0.009604091837564988,-0.19187654685498648
735,735.0,19.183198078859053,7.40450340665119,0.0,,,,1.7258814706114873,-0.012027502074481326,-0.19582057317887644
736,736.0,19.173141813117326,7.342964843475369,0.0,,,,1.7057426622453256,-0.011479556968416477,-0.1765787859263202
737,737.0,19.170444935551448,7.326115892519143,0.0,,,,1.7068636715407615,-0.01153973556160655,-0.1765787859263202
738,738.0,19.111301611778302,7.113713983428003,0.0,,,,1.7186009157041053,-0.012243483532832196,-0.17114000875086707
739,739.0,19.108016704541683,7.096838610340845,0.0,,,,1.7197345336045207,-0.012305108798398573,-0.17114000875086707
740,740.0,19.106364973975413,7.089833161129634,0.0,,,,1.6996015613206619,-0.011954258881824182,-0.1406284907261135
741,741.0,19.092383896617587,6.960239740027623,0.0,,,,1.6272480153629894,-0.010272273153415307,-0.20309806548270876
742,742.0,19.089148386993305,6.944288670083994,0.0,,,,1.6278682744148103,-0.010322265871839483,-0.20309806548270876
743,743.0,19.081453797559348,6.910289119968496,0.0,,,,1.590619047662922,-0.009792419623339684,-0.20769326610932776
744,744.0,19.02933772842679,6.808703478921448,0.0,,,,1.6280333007625971,-0.01151018319072197,-0.20605363936343388
745,745.0,19.01354528173606,6.74242076934533,0.0,,,,1.6385882427209353,-0.010960000045983898,-0.19513321156364982
746,746.0,18.999922391258725,6.691917202990211,0.0,,,,1.5907632878881606,-0.010438671190688987,-0.21208598357356054
747,747.0,19.160374190402845,6.647808842231559,0.0,,,,1.5737236706404558,0.0007306770342206065,-0.15831381452889312
748,748.0,19.157855174740035,6.632273006741608,0.0,,,,1.5740220012206845,0.0007378226301079577,-0.15831381452889312
749,749.0,19.149483818166313,6.582725134952942,0.0,,,,1.5950998837319599,0.0007125723729575735,-0.16067723301561465
750,750.0,19.0048319052695,6.5423118177333635,0.0,,,,1.633059518703425,-0.00823735791798763,-0.18830881912585068
751,751.0,18.989663193257403,6.484111554046404,0.0,,,,1.6272315213569308,-0.007843119714748914,-0.18599666185598826
752,752.0,18.985485060551753,6.468381777367275,0.0,,,,1.6277737799334417,-0.00787883378700332,-0.18599666185598826
753,753.0,19.167643907032968,6.289349119435835,0.0,,,,1.7018481119684012,0.007289038868989972,-0.15200451869894507
754,754.0,19.165959873507525,6.271967297029025,0.0,,,,1.6443509685381845,0.00689142368465961,-0.150202513792191
755,755.0,19.15070197093344,6.171176828130492,0.0,,,,1.6534005202549247,0.006658887167468709,-0.12198522459164343
756,756.0,19.137178634413434,6.194383630674917,0.0,,,,1.6506106815718002,0.005181199143786414,-0.12160834555805297
757,757.0,19.12751541468044,6.138746235710546,0.0,,,,1.6183045994670002,0.004941097478447883,-0.14765333917187776
758,758.0,19.12157996562027,6.10425913180223,0.0,,,,1.624697988670986,0.004825408174401909,-0.12414878216565403
759,759.0,19.427116213436296,5.862630771147455,0.0,,,,1.6739557152378692,0.02876608400474783,-0.13528204535700697
760,760.0,19.422878305662817,5.836523539624118,0.0,,,,1.7566877406351558,0.02783266801962743,-0.11597214073877697
761,761.0,19.42362573817432,5.7730732349913865,0.0,,,,1.7417525892436678,0.02651057270708637,-0.11312489464955341
762,762.0,19.36288135262106,5.665114746651447,0.0,,,,1.7488730725681216,0.023190108427257144,-0.11322207072148883
763,763.0,19.317095599962283,5.589984089620307,0.0,,,,1.7753627081975898,0.018098290974795758,-0.08983728376806799
764,764.0,19.338745783547285,5.460783961141499,0.0,,,,1.7482836264641806,0.019419686950907535,-0.12667812281036256
765,765.0,19.33767468130844,5.443328111048715,0.0,,,,1.7492359037819527,0.019511460723157324,-0.12667812281036256
766,766.0,19.33836022622034,5.441813683831636,0.0,,,,1.6990453663939582,0.018896405619958097,-0.13587381521418262
767,767.0,19.508977079320168,5.354536345053634,0.0,,,,1.7025230255097272,0.03127730465579017,-0.1440614229315698
768,768.0,19.511865056290038,5.30415452593331,0.0,,,,1.6260545105341635,0.02859714737892566,-0.20011585261418519
769,769.0,19.512105104811205,5.287891752848462,0.0,,,,1.626349192660843,0.028731898605330868,-0.20011585261418519
770,770.0,19.376039118549723,5.313631582018805,0.0,,,,1.6729328768176257,0.016349428793536964,-0.19895745555378452
771,771.0,19.374734624940793,5.296949724965128,0.0,,,,1.6734634502507884,0.016421832795967845,-0.19895745555378452
772,772.0,19.373878203329387,5.283905895042956,0.0,,,,1.6371455480163428,0.015940279296138844,-0.1956377207802848
773,773.0,19.300154843188356,5.254953864692372,0.0,,,,1.6430869159765802,0.009985859087020604,-0.12262343541056094
774,774.0,19.29375044292949,5.208890370139597,0.0,,,,1.5642582545977919,0.009113714356063065,-0.12754374559359596
775,775.0,19.291732030561217,5.193378405045693,0.0,,,,1.5642347482595491,0.009148640074543,-0.12754374559359596
776,776.0,19.443359049525156,5.054200474111565,0.0,,,,1.553533427610772,0.020754275911647642,-0.12336609240326128
777,777.0,19.44311563509935,5.027011513177761,0.0,,,,1.5118582939006528,0.019553498777787323,-0.09055553349046944
778,778.0,19.440996749019643,4.994988035709106,0.0,,,,1.5267528488640536,0.01903651328020176,-0.11190224410121369
779,779.0,19.37068231602812,4.9991725216993,0.0,,,,1.5242047640356242,0.01325298596542793,-0.1095785559785246
780,780.0,19.369251829899245,4.983998205121891,0.0,,,,1.5239982464756734,0.013305872506599363,-0.1095785559785246
781,781.0,19.37421518863587,4.876594848180895,0.0,,,,1.5150243198990694,0.012666920775427802,-0.11598614220059611
782,782.0,19.369383030955497,4.826025340710617,0.0,,,,1.497704896131307,0.011960522642885133,-0.09483106555334986
783,783.0,19.36799335981389,4.803996333445376,0.0,,,,1.366859993814292,0.01130460222068798,-0.07777914583184009
784,784.0,19.175173142175453,4.795273639578818,0.0,,,,1.3476005800138569,-0.0029558734392881214,-0.07768304328510897
785,785.0,19.17243911845588,4.782083250433183,0.0,,,,1.3465439577737068,-0.0029829823835008326,-0.07768304328510897
786,786.0,19.169189464590062,4.765424449632965,0.0,,,,1.364724914400933,-0.0028934208061083943,-0.11524692616669774
787,787.0,19.17584902870471,4.757040400983543,0.0,,,,1.389415118421569,-0.001845486779132358,-0.11385880548186326
788,788.0,19.172971003430572,4.74345159705101,0.0,,,,1.388629355111909,-0.001865966807061049,-0.11385880548186326
789,789.0,19.164340900296555,4.701247566353374,0.0,,,,1.4014347437872536,-0.0017938677333009972,-0.10040022484772053
790,790.0,19.106614820793915,4.6191987460605395,0.0,,,,1.497369604884041,-0.004961196088413927,-0.07498386229335216
791,791.0,19.087882359751166,4.537696045619623,0.0,,,,1.5817005945398723,-0.0047283304551331996,-0.13162721999638555
792,792.0,19.0840104196804,4.522359092545097,0.0,,,,1.581916312259986,-0.004761025915051606,-0.13162721999638555
793,793.0,18.97856954779489,4.295095725668935,0.0,,,,1.5672663880911135,-0.00792776141122814,-0.07107969705888657
794,794.0,18.97422545889489,4.280036261048599,0.0,,,,1.567393153376362,-0.007974439018519765,-0.07107969705888657
795,795.0,18.9705616885283,4.268112105732395,0.0,,,,1.5570966007432756,-0.00774711020637594,-0.07717618393719203
796,796.0,18.823716615883345,4.160662292645058,0.0,,,,1.5369754302502525,-0.015982702262737673,-0.07991492820555031
797,797.0,18.79946477473585,4.090751885819428,0.0,,,,1.569829467388283,-0.015226323838606413,-0.07614281907353543
798,798.0,18.778877582776868,4.032969064929984,0.0,,,,1.5818478658245212,-0.014478685290392666,-0.050989149127414785
799,799.0,18.642689177029393,3.999449905159036,0.0,,,,1.5846169437670332,-0.023715037558468918,-0.05111752846876457
800,800.0,18.637734078488364,3.9854806287525273,0.0,,,,1.611656689675983,-0.022947889864283956,-0.0835617576373794
801,801.0,18.622469056298492,3.9493343475289855,0.0,,,,1.6283993476926113,-0.022406315935892374,-0.06010317293233487
802,802.0,18.76680462270013,3.9665193868847775,0.0,,,,1.565380899992773,-0.011231096819850989,-0.06346566940391415
803,803.0,18.76149840402811,3.9517913711073818,0.0,,,,1.5654830658534988,-0.011286468449914508,-0.06346566940391415
804,804.0,18.739640685626465,3.8922269738251605,0.0,,,,1.5345009460378198,-0.010369493885931672,-0.08047771545813752
805,805.0,18.50430849098979,3.8062611488679305,0.0,,,,1.5567311545081406,-0.024787132745550392,-0.02230807117785577
806,806.0,18.49743780127515,3.792289581543472,0.0,,,,1.5567835107263244,-0.02490447257885705,-0.02230807117785577
807,807.0,18.464824943451514,3.7263145346807143,0.0,,,,1.5417140234769604,-0.022869846490543223,-0.04901334332782399
808,808.0,18.350976232476683,3.7062819234328477,0.0,,,,1.4511724150007992,-0.028494382546487725,-0.04868287906622326
809,809.0,18.341064803704207,3.6914775734259986,0.0,,,,1.4130618668839767,-0.027753816623259032,-0.045236600397323745
810,810.0,18.3223052129261,3.654816647374098,0.0,,,,1.4548304508492649,-0.02704190704744534,-0.08310995821578186
811,811.0,18.367350803556917,3.52105073672852,0.0,,,,1.4541688648732225,-0.019182866128354577,-0.08316814002417326
812,812.0,18.38627723686343,3.3882874751696663,0.0,,,,1.4966890284063346,-0.011779081252727386,-0.08239307264689225
813,813.0,18.157730774045817,3.424926431635711,0.0,,,,1.495330729991133,-0.0298655611095583,-0.09020956522336099
814,814.0,18.156311559769286,3.421816010165774,0.0,,,,1.498952041595001,-0.02884038205069776,-0.07028140249371725
815,815.0,18.126319384874424,3.372887572783079,0.0,,,,1.4977096358334006,-0.027317635526743277,-0.05444222296258898
816,816.0,18.105801408747176,3.2470138124274768,0.0,,,,1.4997399457102316,-0.02383156990851032,-0.05454655086248292
817,817.0,18.089353257341934,3.2187424569772234,0.0,,,,1.4932232974317807,-0.022329537206788017,-0.03989251214611278
818,818.0,18.063376455251998,3.1754022446330086,0.0,,,,1.4748812653450734,-0.021058602691664343,-0.059059580313286134
819,819.0,18.18899528618056,3.095317743190582,0.0,,,,1.4047904098782271,-0.0076902162002528895,-0.0616627066368299
820,820.0,18.167420889525815,3.050315102939139,0.0,,,,1.3882892989256896,-0.007232044511916411,-0.043368029656606716
821,821.0,18.161337069895726,3.0378400678103077,0.0,,,,1.3875645823325233,-0.0072503650030114955,-0.043368029656606716
822,822.0,17.972846507852417,3.1066066712682403,0.0,,,,1.4136965685288763,-0.02378280514099264,-0.060995861756295865
823,823.0,17.970449850909333,3.1022450452908314,0.0,,,,1.421253720083596,-0.022980074382153586,-0.07006972138702144
824,824.0,17.90625520697263,3.0019294650611803,0.0,,,,1.4284873051701918,-0.022043341368219203,-0.0710871814218346
825,825.0,17.955828022640606,2.9203935030417774,0.0,,,,1.430107173020809,-0.014723059081049882,-0.07115277351067761
826,826.0,17.935252476347877,2.8842700747584065,0.0,,,,1.4411062838052608,-0.01381506396389381,-0.05057940133198196
827,827.0,17.90404017773116,2.8293330135037316,0.0,,,,1.4795825495830919,-0.013018471805561331,-0.009454062089417625
828,828.0,17.885278942826595,2.7146542670721003,0.0,,,,1.4844626354085106,-0.009125888558199246,0.011820690052347139
829,829.0,17.8842460072636,2.7126762916377554,0.0,,,,1.4623643758226261,-0.008814890186737919,0.013740850207751433
830,830.0,17.877186328103033,2.6998709194755035,0.0,,,,1.4620763341809466,-0.008836631824638806,0.013740850207751433
831,831.0,17.90994568628545,2.531052094779651,0.0,,,,1.5080861235804324,0.0010998025289864818,-0.02522102056513908
832,832.0,17.962385202252626,2.4565507121934047,0.0,,,,1.438607790988963,0.0068498197842223885,-0.0588068404733776
833,833.0,17.960462338151697,2.221835419346315,0.0,,,,1.4473833913253367,0.01634242129128005,-0.05916207948822991
834,834.0,17.976573589336805,2.096857032019164,0.0,,,,1.4544350678264677,0.021398447424183648,-0.09973424309114565
835,835.0,17.949904227267016,2.021203599731519,0.0,,,,1.5102590274597747,0.02040869982310814,-0.06993501345147331
836,836.0,18.007088693861714,1.8880497001453356,0.0,,,,1.5460233855750563,0.028949272090064516,-0.0861305664521007
837,837.0,18.003079009573028,1.873114970408749,0.0,,,,1.5461568960317413,0.029101757479587737,-0.0861305664521007
838,838.0,17.984956057235443,1.6766975969586024,0.0,,,,1.5099019178745319,0.030074235686115173,-0.05636442716848257
839,839.0,17.967956403527896,1.6147332770893599,0.0,,,,1.5397785422657841,0.02747810186349731,-0.029717565407780866
840,840.0,17.96421167902866,1.5997946966734686,0.0,,,,1.5398854549089052,0.02761746234609394,-0.029717565407780866
841,841.0,17.90244897335034,1.5663610437172268,0.0,,,,1.5143267668862708,0.02036760607842762,-0.03845854195509919
842,842.0,17.898208084758473,1.5518223742307995,0.0,,,,1.5143122242098102,0.020470133581061326,-0.03845854195509919
843,843.0,17.89899281661618,1.5528456906303205,0.0,,,,1.480385900626121,0.019826108025581757,-0.04216249550273747
844,844.0,18.022462256937292,1.4967736888998147,0.0,,,,1.435621175915591,0.029861720828673822,-0.04438992637996788
845,845.0,18.01948127790051,1.4827292038508662,0.0,,,,1.4352266942301024,0.03000779390474946,-0.04438992637996788
846,846.0,18.005559061520056,1.419767832384483,0.0,,,,1.4248721149021577,0.02853665160953839,-0.07034452908909274
847,847.0,17.820954072214,1.3418654729030057,0.0,,,,1.4536780825710076,0.013934373460298828,-0.044455576246290596
848,848.0,17.80364056516235,1.288506353798143,0.0,,,,1.4432870751518756,0.013225305007981875,-0.04471318483564412
849,849.0,17.799217034464753,1.2747692137589564,0.0,,,,1.4429497044623478,0.013286268955654795,-0.04471318483564412
850,850.0,17.709590138549473,1.2441588093725382,0.0,,,,1.4244318998784677,0.006353868075433829,-0.02667518007813646
851,851.0,17.699643980456937,1.218740838402332,0.0,,,,1.4084407492102755,0.005985132788825054,-0.05230858774082708
852,852.0,17.672990282531245,1.146139317676657,0.0,,,,1.4752142033971272,0.005677329616259252,-0.02466869471001116
853,853.0,17.441012937715392,1.351674555119759,0.0,,,,1.4602027649168239,-0.017668416266395117,-0.02410249042952143
854,854.0,17.30029264293733,1.5471400517981364,0.0,,,,1.4578731158452887,-0.03157789610698949,-0.030674353905205544
855,855.0,17.250935226368348,1.4837582624175485,0.0,,,,1.4253771231616024,-0.029361631920448147,-0.07897765321594952
856,856.0,17.091155689190217,1.3943669650143518,0.0,,,,1.4316150445360112,-0.03785842105408803,-0.07931928539467345
857,857.0,17.069102690938387,1.3658395996909263,0.0,,,,1.4499979259279296,-0.035689034656551204,-0.06336882118074327
858,858.0,17.03202004306784,1.3209964828418372,0.0,,,,1.4585198804501018,-0.033911829636967025,-0.08367657668945938
859,859.0,17.055236292133735,1.207812242446729,0.0,,,,1.4787414389502835,-0.026170938992614027,-0.09381112292812481
860,860.0,17.046133612225038,1.196156130769546,0.0,,,,1.4786555476819228,-0.02628763042917783,-0.09381112292812481
861,861.0,17.038466047060073,1.1868756951098134,0.0,,,,1.4603623673415802,-0.02467527321800321,-0.0920392049619471
862,862.0,17.091406030324016,1.0812055355735515,0.0,,,,1.4596188068985663,-0.014601297511279296,-0.08896506681118915
863,863.0,17.16944658218048,1.0550176503891242,0.0,,,,1.5265925375532439,-0.007594117605745024,-0.020632232065511836
864,864.0,17.16146090712606,1.0420057170982076,0.0,,,,1.5267703801300476,-0.007619514428608697,-0.020632232065511836
865,865.0,17.222997527185665,0.8585948814964887,0.0,,,,1.555105297675097,0.00524579291361353,-0.012085426787299928
866,866.0,17.200819387338043,0.8129287306547918,0.0,,,,1.5082615208822852,0.005020282897105112,-0.04425571380801967
867,867.0,17.171404542020007,0.7562159940682344,0.0,,,,1.5103854280189306,0.004817179749081546,-0.09882237248203055
868,868.0,17.156397147664737,0.5965752430352466,0.0,,,,1.5621084331626947,0.009857265297723085,-0.10673403019584102
869,869.0,17.149716833855546,0.5824525044731031,0.0,,,,1.5624303342746544,0.009915800682785825,-0.10673403019584102
870,870.0,17.14598072181865,0.5736342268477446,0.0,,,,1.5434518815606566,0.009622877446222347,-0.09958897813413514
871,871.0,17.03543407020489,0.6029240849520839,0.0,,,,1.5622234259660157,-0.0003811328600093755,-0.07115446986068359
872,872.0,17.027750493529417,0.5893201552735824,0.0,,,,1.5625436947490812,-0.00037406005275119876,-0.07115446986068359
873,873.0,17.008067853615707,0.5537917783166192,0.0,,,,1.542619863095691,-0.00033414202969729643,-0.03288479370252102
874,874.0,16.845548261198033,0.4246027225559119,0.0,,,,1.5073863298064771,-0.006491752325419403,-0.060398553805531954
875,875.0,16.81621875249509,0.3779816215269473,0.0,,,,1.4878830548880146,-0.0059178368036926455,-0.022529301422916186
876,876.0,16.786926144449158,0.3330674632548917,0.0,,,,1.4662503387890928,-0.005580697210957861,-0.09469886473264935
877,877.0,16.810774576994383,0.3215477199290606,0.0,,,,1.4630986677058435,-0.003462404399784842,-0.09452847955784523
878,878.0,16.80142723018979,0.30694650003676877,0.0,,,,1.4058974539399405,-0.003247335804657154,-0.08965892631596131
879,879.0,16.77349135909621,0.2619899051414619,0.0,,,,1.4067411442870477,-0.0030521335780983234,-0.08817474459109405
880,880.0,16.672035621596464,0.23614712329149923,0.0,,,,1.338801270878658,-0.008352725798110269,-0.09040729981249328
881,881.0,16.66442153235709,0.22513963375092638,0.0,,,,1.338004124223659,-0.008383880524146922,-0.09040729981249328
882,882.0,16.64289605471346,0.1934840210389818,0.0,,,,1.3459677088775412,-0.007906356436407518,-0.08107245871998224
883,883.0,16.64159937049233,0.11856049478616469,0.0,,,,1.3735490987284167,-0.004265058581695401,-0.085278323291753
884,884.0,16.633981430635803,0.10713455498103414,0.0,,,,1.3729634852573598,-0.004275991288922119,-0.085278323291753
885,885.0,16.613059874669066,0.07551081223690122,0.0,,,,1.3574181173926123,-0.0038952222694434236,-0.06802015218481956
886,886.0,16.96828114183269,-0.2145682919624623,0.0,,,,1.3323384282898654,0.03185747640656919,-0.0665232563321706
887,887.0,16.95590682484251,-0.2507520081683031,0.0,,,,1.3264329850437295,0.031228850331345925,-0.06762916237604666
888,888.0,16.948576553036037,-0.2680524302545914,0.0,,,,1.339235087772185,0.03034912950637391,-0.08839718558243717
889,889.0,16.865948881122414,-0.3682656615517091,0.0,,,,1.3348127248724624,0.02726274443542935,-0.10343690051360743
890,890.0,16.861224119627288,-0.380748788172186,0.0,,,,1.3340981299583425,0.02739716147108268,-0.10343690051360743
891,891.0,16.837586735076584,-0.42661081439761755,0.0,,,,1.4542831278959953,0.025714615737097837,-0.14792703451199885
892,892.0,16.64056610791771,-0.45786683053896704,0.0,,,,1.4854558236892461,0.010555289562893812,-0.08631744615774965
893,893.0,16.619311827204523,-0.4981978573248064,0.0,,,,1.4995901802460498,0.009963910346817146,-0.09932815539753975
894,894.0,16.612367681173147,-0.5114901428603252,0.0,,,,1.4997166948348577,0.010011664891496092,-0.09932815539753975
895,895.0,16.53476721765599,-0.4605085557947399,0.0,,,,1.4845102713832026,0.0020945143085046216,-0.10163278867515879
896,896.0,16.510257213293784,-0.37027556560130664,0.0,,,,1.5047956429434446,-0.003057258180156148,-0.09159965207043777
897,897.0,16.502057233712613,-0.3828941055771631,0.0,,,,1.5049636637065922,-0.0030718680703698707,-0.09159965207043777
898,898.0,16.57282443833377,-0.5643534203643472,0.0,,,,1.4958900357708464,0.010775391268889769,-0.10293893476781889
899,899.0,16.576667564003262,-0.5579173273270381,0.0,,,,1.4471675734425764,0.010393356689219577,-0.10480040842473419
900,900.0,16.56030944548092,-0.5878458769782366,0.0,,,,1.4523388195099733,0.01012770407832767,-0.1159418853226915
901,901.0,16.36045404601545,-0.549173014146791,0.0,,,,1.4096884477973957,-0.007284592384725647,-0.1042409638095123
902,902.0,16.310370974510317,-0.6240973078609504,0.0,,,,1.5130676864799366,-0.006881573816325883,-0.08194066755597222
903,903.0,16.301580675296123,-0.6364142109778347,0.0,,,,1.5132879055279889,-0.006914706606062592,-0.08194066755597222
904,904.0,16.348699268269314,-0.804464995026132,0.0,,,,1.498039037003233,0.005118151155995329,-0.11507940103820376
905,905.0,16.329906915837856,-0.8359818509419766,0.0,,,,1.5145280887446186,0.004796685229090463,-0.058628719366050464
906,906.0,16.31577782147775,-0.8592028683016669,0.0,,,,1.5024191640574296,0.0046674731495398745,-0.05743832333080159
907,907.0,16.19153587791804,-0.8284678339525064,0.0,,,,1.498103861461091,-0.006229194756102984,-0.05705498473315348
908,908.0,16.13298870739379,-0.7553533502137492,0.0,,,,1.437548185768173,-0.012554991373043327,-0.10458650226449444
909,909.0,16.1012067913336,-0.7941585583183408,0.0,,,,1.4139391657753222,-0.011904209635738551,-0.11032621305742278
910,910.0,16.15276215283167,-0.9123660355823678,0.0,,,,1.447022696565818,-0.0018809765334180445,-0.12572059532766405
911,911.0,16.136748772718434,-0.9348125753516182,0.0,,,,1.454360657660741,-0.00182642695027318,-0.12930780425725913
912,912.0,16.123465505317302,-0.9531693359114407,0.0,,,,1.4261277471904275,-0.0017860310616360543,-0.12654447944468622
913,913.0,16.100768542137356,-0.9716257954866323,0.0,,,,1.41966759676535,-0.00254299814245552,-0.12611782259537457
914,914.0,16.114370659403193,-0.9419707875619592,0.0,,,,1.3485908005172556,-0.0027337719404606172,-0.1136541117475763
915,915.0,15.989935577247378,-0.9013095452881557,0.0,,,,1.4030135016333294,-0.013620206751195012,-0.0711502316998027
916,916.0,15.98073030758178,-0.9118966802212746,0.0,,,,1.4027361440795256,-0.013684626510649046,-0.0711502316998027
917,917.0,15.93243716543531,-0.967705180836655,0.0,,,,1.4126972102069049,-0.013006862067317363,-0.08071040315488036
918,918.0,15.860400108274213,-1.0380192447196899,0.0,,,,1.4322313728294978,-0.013616648965185845,-0.11337915263734465
919,919.0,15.853719006412193,-1.0466105563224792,0.0,,,,1.4577771391082854,-0.013149963865391528,-0.08009132442383794
920,920.0,15.81115072600363,-1.0946797131197028,0.0,,,,1.4920361584595083,-0.01243062604147122,-0.10979767667700328
921,921.0,15.866890587251358,-1.2636391391340651,0.0,,,,1.4939178307438636,0.001963692570700148,-0.10982874549261147
922,922.0,15.931985212118212,-1.3623980569612633,0.0,,,,1.4976250532518782,0.011300746038879267,-0.141300228595844
923,923.0,15.909049051745129,-1.3987487968789554,0.0,,,,1.444421214320476,0.010715782320967484,-0.11727255959107648
924,924.0,15.693699229096357,-1.4698947969277874,0.0,,,,1.531034422901824,-0.0006645830061199011,-0.15655357538176906
925,925.0,15.677928775982801,-1.4891603906114144,0.0,,,,1.5220177763485208,-0.0006433493933062766,-0.15876070057654745
926,926.0,15.668276336518295,-1.5009302049565443,0.0,,,,1.522308592217055,-0.0006431372881998521,-0.15876070057654745
927,927.0,15.608099510173858,-1.6303435431747733,0.0,,,,1.53697008887523,0.002705183652665769,-0.17490471323625034
928,928.0,15.584116633180273,-1.702555074032621,0.0,,,,1.4916153930183471,0.004516373831252885,-0.1713100447488733
929,929.0,15.608547860486158,-1.8122440421329657,0.0,,,,1.4904860449735158,0.01266787751376495,-0.17112127460331103
930,930.0,15.65212524779501,-1.864547798416908,0.0,,,,1.4919102153750154,0.016809012734661663,-0.13987556586817768
931,931.0,15.633509073924653,-1.8919597945635083,0.0,,,,1.4952416612744386,0.016401266898963405,-0.14658102787054372
932,932.0,15.498922947340342,-1.9113743399100713,0.0,,,,1.4720995077340204,0.007137147319245089,-0.12938796370879818
933,933.0,15.430927990379722,-1.8762679720003774,0.0,,,,1.455654626869549,0.0002793180572777396,-0.15012320970545834
934,934.0,15.3498881087978,-1.970109133106922,0.0,,,,1.4837854764060883,0.00026876202828985584,-0.16564115119695003
935,935.0,15.154318430674035,-1.8136553139232414,0.0,,,,1.481472501639105,-0.022524615368569357,-0.16545423952715546
936,936.0,15.150775696942278,-1.8172450209804323,0.0,,,,1.489039265042079,-0.02177101998138742,-0.15402519864129324
937,937.0,15.123484939239173,-1.839794495589496,0.0,,,,1.4838931696532676,-0.02127983667739389,-0.13131772746191162
938,938.0,14.992921741608114,-1.9516168948106518,0.0,,,,1.5058891510381376,-0.021641840213731164,-0.1358965731147272
939,939.0,14.950333077298009,-1.9916739895814837,0.0,,,,1.5296713149893704,-0.02034006430509034,-0.1825213527006161
940,940.0,14.93831860829902,-2.0011464286946747,0.0,,,,1.5299561121774643,-0.020436524051927946,-0.1825213527006161
941,941.0,14.844922927323951,-2.122290705372235,0.0,,,,1.5631077083659268,-0.01627324344994458,-0.1888759254083374
942,942.0,14.829637374511826,-2.1333051742001694,0.0,,,,1.5110643043946796,-0.015288267834808026,-0.16833784100548385
943,943.0,14.77637715499974,-2.176435695830612,0.0,,,,1.543056684555909,-0.014466573826650527,-0.16505061885859829
944,944.0,14.607887362363499,-2.151680564702156,0.0,,,,1.5261286025265413,-0.025664861373360347,-0.13611954980342503
945,945.0,14.597480440810504,-2.159955371136845,0.0,,,,1.554467233397717,-0.02478796712271171,-0.15602109299043115
946,946.0,14.584462584708822,-2.168457916513581,0.0,,,,1.5548486405264768,-0.02490117518466469,-0.15602109299043115
947,947.0,14.4578868018711,-2.3616508859938135,0.0,,,,1.570127958541688,-0.016016670017797822,-0.17395035444095566
948,948.0,14.425812622214874,-2.466715547927501,0.0,,,,1.63588966595779,-0.009369301424877484,-0.20608597269469434
949,949.0,14.365790675413162,-2.51158125197959,0.0,,,,1.596501131479116,-0.008899976459211478,-0.17682951030413685
950,950.0,14.249518753877819,-2.5637654909490775,0.0,,,,1.6603816118178192,-0.01072399407233819,-0.15965634030514386
951,951.0,14.251326179452995,-2.561745196344792,0.0,,,,1.6194408033291794,-0.010379480278241942,-0.18012745985986234
952,952.0,14.214006943811803,-2.5876983225425585,0.0,,,,1.5886674471732485,-0.00981249849766381,-0.15535972113995122
953,953.0,14.133415600449691,-2.586202423815009,0.0,,,,1.5885578117943966,-0.014074586050439684,-0.15510181253452482
954,954.0,14.11260987150662,-2.556052322405239,0.0,,,,1.5216872046065217,-0.015476639493008634,-0.15735229982349408
955,955.0,14.08071556912525,-2.5763802595407106,0.0,,,,1.5594931298522832,-0.015037127421575636,-0.18312646601289498
